record_type,model,task_id,indicator_id,run_index,candidate_evidence,quoted_text_span,confidence_level,error,n_runs,n_success,quote_stability,evidence_stability,confidence_stability,unique_quotes,unique_evidence,unique_confidence,mean_quote_stability,mean_evidence_stability,mean_confidence_stability,overall_stability,variability_label,status,mode
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,7,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,8,No explicit evidence identified.,,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,9,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,10,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,11,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,12,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,13,No explicit evidence identified. [stability variant 2],synthetic variant 2,high,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,14,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,15,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,16,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,17,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,18,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,tech_d2_miss,d2_intervention_01,19,No explicit evidence identified. [stability variant 2],synthetic variant 2,high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,0,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,1,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,2,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,3,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,4,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,5,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,6,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,7,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,8,Document addresses d5_monitoring_incidents_01. [stability variant 3],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 2)",medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,9,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,10,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,11,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,12,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,13,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,14,Document addresses d5_monitoring_incidents_01. [stability variant 4],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 2)",low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,15,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,16,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,17,Document addresses d5_monitoring_incidents_01.,"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,18,Document addresses d5_monitoring_incidents_01. [stability variant 2],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 0)",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,19,Document addresses d5_monitoring_incidents_01. [stability variant 3],"ffected sessions
3. Post-incident review template IR-AI-2025

## Escalati (run 1)",low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,0,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,1,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,2,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,3,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,4,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,5,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,6,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,7,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,8,No explicit evidence identified. [stability variant 2],synthetic variant 2,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,9,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,10,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,11,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,12,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,13,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,14,No explicit evidence identified. [stability variant 2],synthetic variant 2,high,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,15,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,16,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,17,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,18,No explicit evidence identified. [stability variant 3],synthetic variant 3,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,incident_d4_miss,d4_minimization_01,19,No explicit evidence identified. [stability variant 3],synthetic variant 3,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,0,Fabricated governance control cited. [stability variant 2],This sentence does not appear in the municipal document. (run 0),low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,1,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,2,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,3,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,4,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,5,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,6,Fabricated governance control cited.,This sentence does not appear in the municipal document.,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,7,Fabricated governance control cited. [stability variant 1],This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,8,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,9,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,10,Fabricated governance control cited. [stability variant 1],This sentence does not appear in the municipal document.,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,11,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,12,Fabricated governance control cited. [stability variant 1],This sentence does not appear in the municipal document.,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,13,Fabricated governance control cited. [stability variant 3],This sentence does not appear in the municipal document. (run 1),medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,14,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,15,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,16,Fabricated governance control cited.,This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,17,Fabricated governance control cited.,This sentence does not appear in the municipal document.,high,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,18,Fabricated governance control cited. [stability variant 1],This sentence does not appear in the municipal document.,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,19,Fabricated governance control cited.,This sentence does not appear in the municipal document.,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,0,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,1,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,2,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,3,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,4,No explicit evidence identified. [stability variant 1],synthetic variant 1,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,5,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,6,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,7,No explicit evidence identified. [stability variant 3],synthetic variant 3,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,8,No explicit evidence identified. [stability variant 2],synthetic variant 2,high,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,9,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,10,No explicit evidence identified. [stability variant 3],synthetic variant 3,medium,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,11,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,12,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,13,No explicit evidence identified. [stability variant 2],synthetic variant 2,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,14,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,15,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,16,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,17,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,18,No explicit evidence identified. [stability variant 4],synthetic variant 4,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,19,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,0,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,1,Document addresses d1_mandate_01. [stability variant 2],"viewed by a **named policy officer** before external use.

## Accountabili (run 1)",low,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,2,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,3,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,4,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,5,Document addresses d1_mandate_01. [stability variant 2],"viewed by a **named policy officer** before external use.

## Accountabili (run 2)",low,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,6,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,7,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,8,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,9,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,10,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,11,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
